x	y	class	name	color
180.43426294820716	9.501992031872511		necros	16776960
205.38178633975483	8.65323992994746		necros	16776960
215.45454545454547	32.98863636363636		necros	16776960
104.17647058823529	35.49264705882353		necros	16776960
191.0735294117647	35.279411764705884		necros	16776960
172.87333333333333	44.99333333333333		necros	16776960
72.06607929515418	59.62114537444934		inflam	65280
132.1478260869565	58.95652173913044		necros	16776960
28.78709677419355	64.71612903225807		necros	16776960
52.466403162055336	81.31225296442688		necros	16776960
84.11428571428571	89.13571428571429		necros	16776960
185.65740740740742	89.46296296296296		necros	16776960
124.53947368421052	93.57894736842105		necros	16776960
46.079754601226995	96.9079754601227		necros	16776960
31.07142857142857	110.60204081632654		necros	16776960
87.0	126.12698412698413		necros	16776960
57.31372549019608	128.04901960784315		necros	16776960
8.202614379084967	137.22875816993465		necros	16776960
58.85925925925926	152.1037037037037		necros	16776960
15.325396825396826	164.85714285714286		necros	16776960
195.28310502283105	169.29680365296804		necros	16776960
144.2173913043478	196.56521739130434		necros	16776960
54.65416666666667	201.64583333333334		necros	16776960
193.4527027027027	205.79054054054055		necros	16776960
