x	y	class	name	color
93.9251968503937	4.374015748031496		connec	255
105.71565495207668	13.773162939297125		connec	255
177.29317269076304	15.012048192771084		inflam	65280
196.19444444444446	25.805555555555557		inflam	65280
220.14583333333334	22.875		necros	16776960
97.18867924528303	25.4		connec	255
216.70542635658916	30.751937984496124		necros	16776960
103.75415282392026	47.91694352159469		connec	255
153.1798780487805	40.0670731707317		necros	16776960
168.88888888888889	52.7962962962963		necros	16776960
60.4188679245283	53.09811320754717		inflam	65280
206.04950495049505	53.48514851485149		inflam	65280
220.75	52.90909090909091		necros	16776960
221.6153846153846	63.02564102564102		necros	16776960
145.26315789473685	64.3157894736842		necros	16776960
180.2212389380531	74.36283185840708		inflam	65280
98.22509702457955	88.19404915912031		necros	16776960
147.62241887905606	84.4070796460177		necros	16776960
79.19182389937107	83.87421383647799		inflam	65280
214.06508875739644	86.29585798816568		necros	16776960
181.01785714285714	89.125		necros	16776960
204.36986301369862	103.7579908675799		inflam	65280
168.46190476190475	106.9		inflam	65280
187.38388625592418	109.00947867298578		inflam	65280
214.66847826086956	116.27445652173913		necros	16776960
55.840690978886755	122.23992322456814		connec	255
73.37988826815642	120.6927374301676		connec	255
127.92887029288703	124.48117154811716		inflam	65280
14.561007957559681	133.657824933687		connec	255
68.64727272727272	135.89454545454547		connec	255
99.86585365853658	139.27235772357724		inflam	65280
209.7559633027523	149.62568807339449		necros	16776960
180.02588996763754	146.28802588996763		inflam	65280
146.21518987341773	150.35021097046413		inflam	65280
78.5919540229885	151.67816091954023		inflam	65280
123.43958868894602	157.22365038560412		inflam	65280
6.264044943820225	155.85393258426967		connec	255
61.58904109589041	165.5205479452055		necros	16776960
219.47169811320754	174.55188679245282		necros	16776960
81.75242718446601	172.96601941747574		inflam	65280
160.94472361809045	174.9748743718593		inflam	65280
25.35126582278481	177.73417721518987		necros	16776960
199.2280701754386	187.2280701754386		necros	16776960
4.300653594771242	181.47712418300654		inflam	65280
93.21917808219177	179.63013698630138		necros	16776960
27.04040404040404	192.3030303030303		inflam	65280
48.40939597315436	194.50335570469798		necros	16776960
36.573913043478264	195.40869565217392		inflam	65280
181.3262711864407	199.51271186440678		inflam	65280
165.29333333333332	200.34		inflam	65280
217.40575079872204	211.02875399361022		necros	16776960
2.4563106796116503	204.7864077669903		necros	16776960
84.23699421965318	212.58959537572255		necros	16776960
21.753246753246753	210.45454545454547		necros	16776960
110.0078125	215.1015625		necros	16776960
56.902195608782435	215.8183632734531		necros	16776960
39.88495575221239	212.32743362831857		necros	16776960
26.34389140271493	218.02262443438914		necros	16776960
