x	y	class	name	color
78.10606060606061	3.621212121212121		necros	16776960
144.0	4.833333333333333		inflam	65280
214.23430962343096	9.648535564853557		inflam	65280
22.420689655172414	8.055172413793104		inflam	65280
108.61805555555556	11.26388888888889		inflam	65280
176.89595375722544	14.803468208092486		inflam	65280
187.58585858585857	12.494949494949495		inflam	65280
37.6578947368421	15.269736842105264		inflam	65280
122.11428571428571	17.68		inflam	65280
60.301886792452834	18.20754716981132		necros	16776960
7.345945945945946	20.44864864864865		inflam	65280
85.45555555555555	19.011111111111113		inflam	65280
165.95	22.422727272727272		inflam	65280
196.13095238095238	21.615079365079367		inflam	65280
75.78512396694215	22.94214876033058		inflam	65280
213.04545454545453	26.81818181818182		inflam	65280
35.72789115646258	29.564625850340136		inflam	65280
20.42603550295858	32.62130177514793		inflam	65280
85.8302752293578	32.69724770642202		inflam	65280
62.48106060606061	35.93560606060606		inflam	65280
137.90454545454546	36.36363636363636		inflam	65280
102.47857142857143	37.0		inflam	65280
180.94270833333334	37.864583333333336		inflam	65280
10.205882352941178	42.93529411764706		inflam	65280
196.252688172043	43.94086021505376		inflam	65280
156.1352657004831	44.772946859903385		inflam	65280
94.46892655367232	46.93785310734463		inflam	65280
39.48196721311476	52.718032786885246		necros	16776960
82.93959731543625	50.29530201342282		inflam	65280
175.28947368421052	50.675438596491226		inflam	65280
107.1711229946524	54.60427807486631		inflam	65280
134.93203883495147	52.58252427184466		necros	16776960
213.38690476190476	55.035714285714285		inflam	65280
63.51648351648352	54.994505494505496		inflam	65280
148.728	60.316		necros	16776960
161.41860465116278	58.45348837209302		necros	16776960
191.70673076923077	60.77403846153846		inflam	65280
10.713414634146341	61.44512195121951		necros	16776960
54.438311688311686	68.18831168831169		inflam	65280
94.71634615384616	64.35096153846153		inflam	65280
76.24369747899159	68.30672268907563		inflam	65280
209.03061224489795	66.12244897959184		inflam	65280
23.795744680851065	73.66382978723405		inflam	65280
181.17258883248732	75.42639593908629		inflam	65280
198.4578947368421	78.40526315789474		inflam	65280
122.9774011299435	79.69491525423729		inflam	65280
215.86868686868686	80.0959595959596		inflam	65280
68.16190476190476	82.64761904761905		inflam	65280
94.07142857142857	85.23529411764706		inflam	65280
10.410852713178294	86.4108527131783		inflam	65280
34.054054054054056	87.95135135135135		inflam	65280
55.4078947368421	92.16666666666667		inflam	65280
130.1201413427562	92.19081272084806		inflam	65280
210.65612648221344	93.56126482213439		inflam	65280
3.9692307692307693	96.16153846153846		inflam	65280
19.55026455026455	96.39682539682539		inflam	65280
155.44255319148937	98.71063829787234		inflam	65280
135.33986928104576	110.05882352941177		inflam	65280
201.83597883597884	111.21693121693121		inflam	65280
150.37759336099586	115.59336099585062		inflam	65280
97.21212121212122	116.42424242424242		nolabe	0
35.208333333333336	121.08796296296296		inflam	65280
166.3886462882096	117.76855895196506		inflam	65280
16.25	124.58333333333333		inflam	65280
86.30939226519337	126.1988950276243		inflam	65280
178.3421052631579	130.82105263157894		inflam	65280
141.2479674796748	134.27642276422765		inflam	65280
160.17222222222222	133.52777777777777		inflam	65280
33.87373737373737	139.13131313131314		inflam	65280
76.55865921787709	140.6368715083799		inflam	65280
93.83549783549783	143.5887445887446		inflam	65280
112.66814159292035	145.63716814159292		inflam	65280
160.5704697986577	147.05704697986576		necros	16776960
216.22289156626505	151.0421686746988		necros	16776960
15.201793721973095	154.4932735426009		inflam	65280
137.45454545454547	154.5		inflam	65280
181.115	152.3325		inflam	65280
50.0	162.85263157894738		inflam	65280
153.710843373494	163.74698795180723		inflam	65280
37.74033149171271	166.22099447513813		inflam	65280
69.52	167.1288888888889		inflam	65280
166.9268292682927	166.0121951219512		inflam	65280
15.36	171.69		inflam	65280
176.38947368421051	175.1157894736842		necros	16776960
84.41255605381166	178.46188340807174		inflam	65280
132.4593023255814	180.31395348837208		inflam	65280
158.731884057971	180.04347826086956		inflam	65280
208.2687747035573	181.76284584980237		inflam	65280
103.26605504587155	183.40825688073394		inflam	65280
69.72847682119205	183.53642384105962		inflam	65280
15.88679245283019	185.63679245283018		inflam	65280
51.593360995850624	187.2863070539419		inflam	65280
145.09411764705882	189.88235294117646		inflam	65280
170.31972789115648	191.50340136054422		inflam	65280
129.4251497005988	194.2934131736527		inflam	65280
159.29565217391306	195.29565217391306		inflam	65280
71.46929824561404	201.23245614035088		inflam	65280
24.65853658536585	204.41463414634146		inflam	65280
97.72636815920399	203.75621890547265		inflam	65280
218.5635593220339	209.80084745762713		inflam	65280
6.532319391634981	201.41444866920153		inflam	65280
141.18930041152262	216.31687242798353		inflam	65280
110.58100558659218	217.69832402234636		inflam	65280
162.16339869281046	217.5686274509804		inflam	65280
199.45454545454547	218.03496503496504		necros	16776960
97.23232323232324	219.06060606060606		necros	16776960
124.37078651685394	219.24719101123594		inflam	65280
