x	y	class	name	color
7.868055555555555	3.4166666666666665		necros	16776960
43.46875	4.15		inflam	65280
104.70815450643777	5.437768240343348		connec	255
94.716	13.52		connec	255
4.6938775510204085	25.517006802721088		inflam	65280
94.33818770226537	47.58252427184466		connec	255
29.02970297029703	48.06930693069307		necros	16776960
103.54334038054968	79.50951374207187		connec	255
3.4272727272727272	72.93636363636364		necros	16776960
35.607361963190186	81.22085889570552		necros	16776960
88.93984962406014	78.57142857142857		inflam	65280
4.42603550295858	92.82248520710058		necros	16776960
18.141414141414142	98.06060606060606		connec	255
72.22033898305085	111.86440677966101		necros	16776960
110.46814404432133	114.84764542936288		connec	255
47.86178861788618	116.40650406504065		connec	255
57.82424242424243	129.9878787878788		connec	255
109.28030303030303	127.45454545454545		connec	255
72.24333333333334	144.80333333333334		connec	255
134.36196319018404	147.62576687116564		connec	255
118.41624365482234	145.74111675126903		inflam	65280
103.39160839160839	151.2097902097902		necros	16776960
188.9041095890411	154.82191780821918		connec	255
158.13114754098362	161.8551912568306		connec	255
149.62406015037595	170.66917293233084		connec	255
86.95665171898355	175.9252615844544		connec	255
110.87896253602305	180.72622478386168		necros	16776960
181.0771812080537	183.85570469798657		connec	255
206.0731981981982	190.75675675675677		connec	255
127.25	193.21938775510205		inflam	65280
91.79533678756476	209.29145077720207		connec	255
158.04232804232805	207.4920634920635		inflam	65280
219.0241935483871	205.83870967741936		inflam	65280
144.97575757575757	212.8121212121212		necros	16776960
186.86466165413535	210.24812030075188		necros	16776960
175.7829457364341	215.0077519379845		necros	16776960
