x	y	class	name	color
153.2046783625731	8.046783625730995		inflam	65280
85.45238095238095	10.68095238095238		inflam	65280
143.79615384615386	24.676923076923078		necros	16776960
159.88095238095238	23.952380952380953		necros	16776960
41.14705882352941	27.941176470588236		necros	16776960
127.50761421319797	30.121827411167512		inflam	65280
218.63636363636363	32.229946524064175		necros	16776960
82.89473684210526	37.75438596491228		necros	16776960
104.1923076923077	41.05769230769231		necros	16776960
125.16129032258064	47.71774193548387		necros	16776960
49.37980769230769	56.38461538461539		necros	16776960
128.77844311377245	65.8622754491018		inflam	65280
27.256637168141594	77.17699115044248		necros	16776960
126.00636942675159	81.5031847133758		inflam	65280
8.692682926829269	88.13658536585366		necros	16776960
48.90298507462687	91.26865671641791		necros	16776960
112.86486486486487	93.5608108108108		necros	16776960
125.43410852713178	94.56589147286822		necros	16776960
32.95	98.85		inflam	65280
143.82959641255604	100.71300448430493		inflam	65280
219.56043956043956	99.1978021978022		inflam	65280
53.108000000000004	111.728		inflam	65280
215.59541984732823	111.63358778625954		inflam	65280
77.93805309734513	114.85840707964601		necros	16776960
18.86973180076628	116.3103448275862		necros	16776960
201.965	117.84		inflam	65280
157.63333333333333	119.8375		necros	16776960
219.10344827586206	124.04597701149426		inflam	65280
70.52511415525115	124.61187214611873		inflam	65280
143.6951871657754	132.05882352941177		inflam	65280
189.10619469026548	134.58849557522123		necros	16776960
209.42241379310346	134.83620689655172		inflam	65280
172.365	147.895		necros	16776960
89.61904761904762	146.83333333333334		necros	16776960
110.06694560669456	150.7907949790795		necros	16776960
216.55670103092783	146.18556701030928		inflam	65280
195.22556390977445	153.6015037593985		necros	16776960
92.42937853107344	161.76271186440678		inflam	65280
148.48523206751054	166.0801687763713		necros	16776960
91.00450450450451	189.8918918918919		necros	16776960
133.753125	195.840625		necros	16776960
185.56444444444443	206.39111111111112		necros	16776960
202.99615384615385	215.0		inflam	65280
14.587064676616915	215.84577114427861		necros	16776960
