x	y	class	name	color
5.895833333333333	4.798611111111111		connec	255
48.51470588235294	6.377450980392157		connec	255
67.91150442477876	9.267699115044248		connec	255
91.32846715328468	4.806569343065694		connec	255
33.61337209302326	9.07267441860465		connec	255
13.09251968503937	22.976377952755904		connec	255
99.10843373493975	14.95582329317269		connec	255
45.05720823798627	27.8649885583524		connec	255
85.60344827586206	29.10344827586207		connec	255
73.76521739130435	31.14782608695652		connec	255
64.0657894736842	36.868421052631575		connec	255
115.30152143845089	48.529737206085755		connec	255
13.255747126436782	56.54310344827586		connec	255
3.3902439024390243	78.07317073170732		connec	255
38.016949152542374	78.88983050847457		necros	16776960
158.32291666666666	89.04166666666667		necros	16776960
84.68553459119497	94.66981132075472		necros	16776960
55.57142857142857	93.98214285714286		necros	16776960
3.716417910447761	95.61194029850746		necros	16776960
71.56	102.42		necros	16776960
163.44736842105263	106.13157894736842		necros	16776960
152.12977099236642	109.1145038167939		necros	16776960
67.59562841530055	122.73224043715847		inflam	65280
209.5065274151436	124.76762402088772		necros	16776960
154.2688524590164	134.0295081967213		necros	16776960
130.84547461368652	161.09933774834437		necros	16776960
125.08333333333333	152.52777777777777		necros	16776960
158.42920353982302	169.05752212389382		inflam	65280
28.383050847457625	197.47457627118644		connec	255
3.0555555555555554	212.44444444444446		connec	255
