x	y	class	name	color
9.228915662650602	12.200803212851406		connec	255
29.169642857142858	5.491071428571429		connec	255
53.14489311163896	15.439429928741093		connec	255
97.3679525222552	17.783382789317507		connec	255
29.25	18.933333333333334		connec	255
74.78719397363466	34.421845574387945		connec	255
119.544	27.488		connec	255
44.142857142857146	30.777142857142856		connec	255
5.089171974522293	31.515923566878982		connec	255
158.04587155963304	41.86391437308868		connec	255
128.24654377880185	41.82258064516129		connec	255
178.2340425531915	35.25531914893617		nolabe	0
104.60550458715596	40.31880733944954		connec	255
22.37912087912088	42.51648351648352		connec	255
51.21868787276342	44.186878727634195		connec	255
202.83171521035598	55.13592233009709		connec	255
178.23843416370107	56.4661921708185		connec	255
94.95195729537366	60.33985765124555		connec	255
118.63883495145632	74.75728155339806		connec	255
129.63194444444446	68.19444444444444		necros	16776960
26.236190476190476	88.60571428571428		necros	16776960
5.299065420560748	84.91121495327103		necros	16776960
187.88530465949822	88.20071684587813		necros	16776960
145.89273356401384	95.73356401384083		inflam	65280
105.53082191780823	98.23630136986301		inflam	65280
218.05194805194805	100.76623376623377		necros	16776960
90.02912621359224	106.64077669902913		inflam	65280
53.856589147286826	114.71317829457364		necros	16776960
211.78233438485805	116.18296529968454		inflam	65280
133.46153846153845	113.92307692307692		necros	16776960
4.6725146198830405	119.98245614035088		inflam	65280
185.5582191780822	121.89041095890411		inflam	65280
127.58426966292134	123.87078651685394		inflam	65280
115.47107438016529	131.15289256198346		necros	16776960
63.07075471698113	127.97641509433963		necros	16776960
88.20192307692308	136.07932692307693		inflam	65280
153.83402489626556	134.5103734439834		inflam	65280
24.255434782608695	135.6141304347826		necros	16776960
216.96517412935324	139.33333333333334		inflam	65280
61.40584415584416	150.66558441558442		inflam	65280
19.242424242424242	150.84469696969697		inflam	65280
123.26615969581749	150.72243346007605		inflam	65280
99.8256880733945	155.6559633027523		inflam	65280
73.35059760956176	164.56972111553785		inflam	65280
219.52564102564102	166.28205128205127		necros	16776960
202.5467075038285	181.43797856049005		necros	16776960
145.3078393881453	187.5717017208413		necros	16776960
66.01340482573727	186.34048257372655		inflam	65280
9.121875	189.26875		necros	16776960
99.8932384341637	188.13167259786476		necros	16776960
31.675438596491226	198.7953216374269		inflam	65280
215.36453201970443	196.28817733990147		necros	16776960
56.63398692810458	204.26470588235293		necros	16776960
189.61209068010075	205.32493702770782		inflam	65280
109.30990415335464	208.55910543130992		inflam	65280
155.54605263157896	215.82894736842104		necros	16776960
