x	y	class	name	color
85.03333333333333	5.05		connec	255
72.54613466334165	11.214463840399002		connec	255
162.04587155963304	7.577981651376147		necros	16776960
215.5361842105263	9.213815789473685		connec	255
96.51960784313725	9.107843137254902		connec	255
5.637195121951219	26.170731707317074		connec	255
183.58988764044943	20.028089887640448		inflam	65280
98.226148409894	24.553003533568905		connec	255
200.07751937984497	25.7984496124031		inflam	65280
121.65730337078652	31.47752808988764		connec	255
209.96491228070175	34.03508771929825		necros	16776960
161.70631970260223	49.12825278810409		connec	255
97.11834319526628	45.00295857988166		connec	255
118.8893528183716	51.243215031315245		connec	255
207.92592592592592	44.532407407407405		necros	16776960
189.90977443609023	53.35714285714286		connec	255
33.484848484848484	65.75636363636363		connec	255
1.8571428571428572	65.10204081632654		connec	255
80.93406593406593	63.857142857142854		neopla	16711680
151.6581108829569	79.83983572895278		connec	255
209.59056603773584	80.87169811320754		connec	255
126.78813559322035	79.08474576271186		connec	255
38.333333333333336	83.81269841269841		connec	255
54.07142857142857	88.3896103896104		connec	255
207.07457627118643	103.89943502824859		connec	255
78.80506329113925	114.22784810126582		connec	255
158.05105105105105	100.77777777777777		connec	255
177.14847161572052	102.79912663755458		connec	255
43.38181818181818	119.32727272727273		neopla	16711680
180.113074204947	119.93462897526501		connec	255
32.46	122.1		neopla	16711680
109.17842323651452	121.1701244813278		connec	255
107.85660377358491	137.35471698113207		connec	255
210.02374670184696	147.18997361477574		connec	255
61.146341463414636	142.88501742160278		connec	255
80.17504655493482	157.80074487895718		connec	255
34.83153347732181	158.792656587473		connec	255
52.69387755102041	154.4625850340136		connec	255
131.02662406815762	169.85090521831737		connec	255
63.327659574468086	160.54468085106384		connec	255
23.393798449612405	168.52093023255813		connec	255
214.0	164.22222222222223		connec	255
103.39825581395348	169.90116279069767		connec	255
219.6	169.04444444444445		connec	255
65.51390568319226	188.52478839177752		connec	255
170.88625592417063	202.08815165876777		connec	255
219.68367346938774	196.5612244897959		connec	255
41.154545454545456	200.14545454545456		connec	255
102.49900199600799	204.7125748502994		connec	255
129.29661016949152	208.91162227602905		connec	255
202.27118644067798	216.64124293785312		connec	255
150.78172588832487	217.98984771573603		connec	255
100.2421052631579	218.2842105263158		connec	255
